DEPTH,CALI,DENC,DENS,DTC,GR,NEUT,SP
2832.0,22.2927,0.0888,1.878,90.6518,9.0543,0.3514,200.9686
2832.5,22.2927,0.1299,1.825,91.991,9.0543,0.3841,201.0009
2833.0,22.2927,0.0974,1.796,93.8026,8.6047,0.3864,201.0017
2833.5,22.2927,0.0519,1.813,92.565,8.7438,0.4059,201.0014
2834.0,22.2927,0.1126,1.85,92.5717,9.4355,0.4102,200.983
2834.5,22.2927,0.1516,1.831,94.0136,9.4535,0.4106,200.7498
2835.0,22.2927,0.1256,1.81,93.7625,9.5709,0.4277,200.6956
2835.5,22.2927,0.0606,1.838,93.5528,9.8994,0.4444,200.3909
2836.0,22.2927,0.0281,1.853,92.2742,9.2569,0.444,199.9193
2836.5,22.2927,0.0454,1.823,90.0426,8.4789,0.455,199.7557
2837.0,22.2927,0.0281,1.8,91.5958,8.0209,0.481,199.9216
2837.5,22.2927,0.0671,1.784,92.4416,7.792,0.4892,199.9437
2838.0,22.2927,0.0844,1.766,92.1746,7.3772,0.516,200.0295
2838.5,22.2927,0.0563,1.787,90.764,7.1051,0.5321,200.193
2839.0,22.2927,0.0151,1.807,89.8556,7.7956,0.523,200.3113
2839.5,22.2927,0.0043,1.746,91.0508,8.2079,0.5191,200.4447
2840.0,22.2427,0.0238,1.665,92.2675,8.6203,0.5248,200.3396
2840.5,22.2927,0.0346,1.686,92.9236,8.8109,0.5175,200.1127
2841.0,22.2927,0.0498,1.787,92.6996,9.0914,0.5254,200.2292
2841.5,22.2927,0.0259,1.904,91.1149,10.277,0.5075,200.4388
2842.0,22.2927,0.0151,1.935,90.1906,11.5405,0.5006,200.4841
2842.5,22.2927,0.0368,1.912,89.5782,12.4096,0.5228,200.6432
2843.0,22.2927,0.0368,1.878,89.1008,12.9227,0.5474,200.8873
2843.5,22.2927,0.0931,1.836,89.2743,12.243,0.5268,201.0069
2844.0,22.2927,0.0996,1.818,89.2179,11.5621,0.5203,201.1794
2844.5,22.2927,0.1191,1.827,89.1578,10.9303,0.5016,201.2574
2845.0,22.2927,0.1191,1.853,88.7746,10.3621,0.4845,201.2674
2845.5,22.2927,0.0671,1.921,89.6664,10.3286,0.4949,201.2441
2846.0,22.2927,0.1083,1.939,92.0096,10.5156,0.5046,201.0156
2846.5,22.2927,0.1213,1.916,92.4178,10.6342,0.478,200.5635
2847.0,22.2927,0.1603,1.924,91.3454,11.1018,0.4692,200.2616
2847.5,22.2927,0.1581,1.941,90.5869,11.6172,0.4373,200.2072
2848.0,22.2927,0.0346,1.978,90.906,11.6412,0.4061,200.2445
2848.5,22.2427,-0.0066,2.021,91.1523,12.231,0.4261,200.4205
2849.0,22.2927,-0.0217,2.008,90.9348,11.9697,0.4558,200.4755
2849.5,22.2927,-0.0066,1.934,89.6943,12.4276,0.4827,200.5248
2850.0,22.2927,-0.0044,1.813,88.4694,12.2718,0.4882,200.6218
2850.5,22.2927,0.0021,1.677,89.4065,11.7059,0.5323,200.5164
2851.0,22.2927,-0.0066,1.577,90.993,10.9627,0.5464,200.4804
2851.5,22.2927,-0.0152,1.52,91.5003,10.6942,0.5787,200.5683
2852.0,22.2927,-0.0066,1.49,90.7722,10.9831,0.5907,200.7869
2852.5,22.2927,-0.0044,1.469,90.0383,11.2804,0.585,200.9613
2853.0,22.2927,-0.0109,1.473,89.7855,11.0742,0.5956,201.0172
2853.5,22.2927,-0.0022,1.479,89.1028,10.9447,0.5753,201.0956
2854.5,22.2927,0.0108,1.54,87.7828,9.6105,0.5274,201.0353
2855.0,22.2927,0.0151,1.555,88.3988,8.757,0.5378,201.0017
2855.5,22.2927,0.0281,1.576,88.8613,8.5508,0.537,201.0017
2856.0,22.2927,0.0454,1.618,88.2132,8.57,0.535,200.9773
2856.5,22.2927,0.0736,1.695,86.6269,8.956,0.5203,200.8321
2857.0,22.2927,0.1278,1.766,85.8457,9.1538,0.5281,200.5277
2857.5,22.2927,0.1451,1.819,86.6802,9.0195,0.5331,200.0296
2858.0,22.2927,0.1689,1.892,87.8529,8.7426,0.504,199.7291
2858.5,22.2927,0.1494,1.937,89.1162,9.3995,0.5205,199.6087
2859.0,22.2927,0.1169,1.937,90.2765,10.1967,0.5201,199.3704
2859.5,22.2927,0.1256,1.931,90.3883,10.5923,0.4981,199.3377
2860.0,22.2927,0.0953,1.918,88.9965,10.6462,0.4786,199.4744
2860.5,22.2927,0.0606,1.874,87.7721,10.4688,0.4957,199.8124
2861.0,22.2927,0.0411,1.834,87.4024,11.5549,0.5016,200.2318
2861.5,22.2927,0.0476,1.826,87.5395,12.9838,0.4932,200.7381
2862.0,22.0928,0.0476,1.846,88.0299,15.1236,0.4892,200.9548
2862.5,21.2934,0.0584,1.895,88.6877,16.7156,0.481,200.8731
2863.0,21.3433,0.0346,1.946,88.667,17.0784,0.4973,200.8723
2863.5,21.3433,0.0368,1.955,87.6541,18.2607,0.4998,200.8412
2864.0,21.1934,0.0519,1.941,86.6628,19.2674,0.4725,200.7606
2864.5,21.1934,0.0454,1.913,86.4324,19.9931,0.4719,200.7361
2865.0,19.9943,0.0584,1.907,87.4036,20.0692,0.4761,200.7361
2865.5,20.0442,0.0736,1.913,89.3067,20.2331,0.4729,200.6854
2866.0,20.1941,0.0671,1.9,91.0451,20.7657,0.4884,200.3983
2866.5,19.1948,0.0281,1.913,91.9058,21.5617,0.5022,199.8233
2867.0,18.945,0.0129,1.944,91.7461,22.0884,0.5124,199.3125
2867.5,19.4446,0.0324,1.961,91.0604,22.264,0.5405,199.1497
2868.0,19.6945,0.0238,1.953,90.7292,22.6737,0.5403,199.2126
2868.5,19.6945,0.0129,1.967,91.0615,23.1185,0.5224,199.3916
2869.0,19.4946,0.0108,1.97,91.7512,24.0023,0.4908,199.594
2869.5,19.3947,0.0216,1.966,92.2668,24.5173,0.4645,199.6736
2870.0,19.3447,0.0259,1.942,92.1539,24.0608,0.4835,199.6736
2870.5,19.0449,0.0541,1.911,91.7615,23.7799,0.4808,199.7079
2871.0,18.6952,0.0823,1.897,91.7883,24.6227,0.4629,199.8552
2871.5,18.4953,0.0584,1.934,92.2105,26.8702,0.4124,200.1232
2872.0,18.6952,0.0888,1.96,92.6648,28.7197,0.3807,200.4498
2872.5,18.895,0.0974,1.933,92.8093,29.9663,0.3794,200.705
2873.0,18.7951,0.0649,1.952,92.4289,30.2472,0.3792,200.8536
2873.5,18.1955,0.0628,2.014,91.7421,29.861,0.3483,200.9624
2874.0,18.0456,0.0779,2.081,91.0581,28.7723,0.3204,201.0017
2874.5,18.6952,0.0584,2.147,90.4165,27.7364,0.3041,201.0017
2875.0,19.2948,0.0303,2.162,89.8197,27.315,0.3058,201.0017
2875.5,19.4946,0.0238,2.144,89.4914,26.7707,0.3292,200.9921
2876.0,19.6445,0.0151,2.129,89.4837,25.366,0.3459,200.9021
2876.5,19.5945,0.0259,2.123,89.6169,23.9028,0.3516,200.559
2877.0,19.5945,0.0433,2.11,89.7766,23.2941,0.3571,199.9967
2877.5,18.995,0.0303,2.119,89.913,22.4221,0.367,199.6258
2878.0,19.2448,0.0324,2.125,90.219,21.193,0.366,199.5396
2878.5,20.1941,0.0238,2.128,90.8288,21.1286,0.3573,199.6015
2879.0,20.4939,0.0324,2.136,91.2885,20.0985,0.3683,199.7854
2879.5,20.394,0.0931,2.13,91.3045,19.6303,0.3558,199.8149
2880.0,19.3947,0.1039,2.095,91.2325,20.1278,0.3735,199.8543
2880.5,18.6952,0.0346,2.061,91.2624,20.7716,0.3858,200.0427
2881.0,18.1955,0.0259,2.059,91.3224,21.1988,0.3902,200.1749
2881.5,17.9956,0.0303,2.047,91.5552,21.8543,0.3902,200.2253
2882.0,17.9457,0.0368,2.022,92.2594,22.0884,0.3766,200.3273
2882.5,17.7958,0.0368,2.028,93.2426,22.9078,0.3823,200.5345
2883.0,17.7958,0.0173,2.03,94.0374,24.7983,0.3851,200.7574
2883.5,17.7458,0.0238,2.065,94.4993,26.9521,0.3805,200.8596
2884.0,17.7958,0.0476,2.074,94.5169,28.468,0.3752,200.8118
2884.5,18.0956,0.0346,2.091,94.2086,29.3693,0.3638,200.8022
2885.0,18.945,0.0433,2.106,94.2213,29.8024,0.3536,200.9265
2885.5,19.8444,0.0238,2.119,94.7763,29.4981,0.3385,201.0502
2886.0,19.5446,0.0281,2.125,95.2544,29.7732,0.3322,201.1324
2886.5,19.3947,0.0324,2.109,95.1402,30.2882,0.3267,201.0676
2887.0,19.6445,0.0324,2.057,94.456,29.7263,0.3404,200.8202
2887.5,19.4446,0.0671,2.023,93.7599,27.7598,0.3603,200.5473
2888.0,19.0449,0.0108,2.064,93.3644,26.9283,0.3493,200.2188
2888.5,18.945,-0.0109,2.111,93.1351,25.4145,0.3328,199.9629
2889.0,17.6459,-0.0087,2.139,93.3498,24.0002,0.32,199.862
2889.5,17.3461,-0.0022,2.143,93.8166,23.0408,0.3239,199.9059
2890.0,17.2961,-0.0152,2.135,94.3904,22.657,0.3296,200.0048
2890.5,17.3461,-0.0282,2.162,94.8716,22.4154,0.3332,199.9056
2891.0,17.446,-0.0087,2.186,94.9604,21.7899,0.3253,199.7428
2891.5,17.496,-0.0087,2.196,94.8988,20.9513,0.3373,199.7474
2892.0,17.496,-0.0066,2.19,94.8503,20.2122,0.3404,199.9127
2892.5,17.546,0.0043,2.199,94.4967,19.7858,0.3389,200.022
2893.0,17.546,0.0259,2.182,93.9732,20.1269,0.3334,199.7793
2893.5,17.5959,0.0086,2.181,93.9789,20.6244,0.3302,199.339
2894.0,17.6459,0.0151,2.175,94.6762,20.7097,0.344,199.238
2894.5,17.6459,-0.0022,2.177,95.2653,19.601,0.3383,199.7751
2895.0,17.6959,0.0043,2.176,94.9325,17.3748,0.3222,200.5181
2895.5,17.6459,-0.0044,2.162,94.221,17.9344,0.3267,200.8457
2896.0,17.5959,-0.0109,2.158,94.4986,16.33,0.3363,200.8486
2896.5,17.546,-0.0066,2.139,95.4497,15.9196,0.3542,200.6331
2897.0,17.496,-0.0196,2.117,95.4195,16.7031,0.375,200.3489
2897.5,17.496,-0.0282,2.114,94.0562,15.3475,0.3835,199.9504
2898.0,17.496,-0.0217,2.13,93.0357,15.1112,0.3813,199.6736
2898.5,17.496,-0.0196,2.149,93.0209,16.5166,0.3573,199.6625
2899.0,17.496,-0.0022,2.185,93.448,17.3524,0.3416,199.5728
2899.5,17.496,0.0043,2.192,93.9921,18.0528,0.3345,199.3957
2900.0,17.496,-0.0001,2.182,94.2349,18.1006,0.345,199.305
2900.5,17.496,-0.0087,2.148,94.0534,17.623,0.3448,199.5281
2901.0,17.496,-0.0217,2.126,93.8816,16.9345,0.3444,199.8218
2901.5,17.496,-0.0109,2.123,93.9645,16.2221,0.3497,199.9174
2902.0,17.496,-0.0001,2.133,94.2735,16.3056,0.3552,199.8481
2902.5,17.496,0.0129,2.141,94.8366,16.1743,0.3579,199.793
2903.0,17.496,0.0238,2.146,95.423,15.5614,0.3495,199.8806
2903.5,17.496,0.0281,2.122,95.5213,15.1236,0.3383,200.0119
2904.0,17.496,0.0064,2.108,95.05,15.1475,0.3361,200.4158
2904.5,17.496,-0.0001,2.102,94.4651,15.239,0.3282,200.7115
2905.0,17.496,-0.0044,2.113,93.8449,15.4062,0.3284,200.7408
2905.5,17.496,-0.0152,2.129,93.1545,15.4977,0.3233,200.8163
2906.0,17.496,-0.0174,2.156,92.6138,15.5813,0.3086,200.9971
2906.5,17.496,-0.0001,2.165,92.4635,15.9276,0.3092,201.1943
2907.0,17.546,0.0064,2.144,92.7377,16.4012,0.3184,201.2674
2907.5,17.6459,-0.0001,2.142,93.3014,16.6041,0.3206,201.2674
2908.0,17.6959,-0.0001,2.15,93.8651,16.5206,0.319,201.2674
2908.5,17.7958,0.0064,2.145,94.2687,16.1982,0.3137,201.2674
2909.0,17.8458,0.0194,2.129,94.5321,15.9276,0.3251,201.2669
2909.5,17.8957,0.0151,2.104,94.6403,16.0111,0.3214,201.2389
2910.0,17.8957,-0.0022,2.096,94.3681,16.3773,0.3253,201.0824
2910.5,17.8957,-0.0109,2.1,93.6626,16.7792,0.3188,200.6671
2911.0,17.9457,-0.0174,2.098,93.1998,17.1136,0.3135,200.4209
2911.5,17.9956,-0.0304,2.122,93.1851,18.5035,0.3033,200.1216
2912.0,17.9956,-0.0066,2.138,93.6102,19.4804,0.3007,199.885
2912.5,18.0956,0.0324,2.145,93.7099,18.8864,0.3125,200.0284
2913.0,18.1955,0.0476,2.152,93.6097,17.9638,0.3113,200.3298
2913.5,18.2455,0.0563,2.153,93.5957,16.9327,0.3023,200.4678
2914.0,18.1955,0.0368,2.148,93.5998,16.7156,0.3149,200.643
2914.5,18.1955,0.0281,2.147,93.5542,17.6774,0.3255,200.9142
2915.0,18.2954,0.0194,2.156,93.7725,18.7266,0.3422,201.3393
2915.5,18.4953,0.0108,2.15,94.861,19.0945,0.3579,201.5226
2916.0,18.6952,0.0194,2.149,96.6998,19.9598,0.4,201.533
2916.5,18.995,0.0454,2.149,98.006,20.8281,0.4,201.533
2917.0,18.995,0.0454,2.127,97.524,21.1749,0.4367,201.3463
2917.5,19.0949,0.0606,2.111,96.2094,20.5176,0.4328,201.1425
2918.0,18.995,0.0974,2.119,94.9912,18.5879,0.4187,201.1997
2918.5,18.5952,0.0779,2.117,94.1523,17.0683,0.4224,200.7836
2919.0,18.2954,0.0281,2.13,93.8531,17.1286,0.4179,200.2962
2919.5,18.2954,0.0281,2.151,94.4665,16.6131,0.4248,200.19
2920.0,18.0456,0.0476,2.173,95.4406,16.1729,0.42,200.1973
2920.5,17.7958,0.0151,2.182,95.8795,16.3809,0.4261,200.067
2921.0,17.6459,0.0238,2.18,96.0823,16.7789,0.4086,200.1303
2921.5,17.6459,0.0108,2.169,96.4326,15.4583,0.4075,200.1964
2922.0,17.6459,0.0043,2.177,97.1622,14.593,0.411,200.3094
2922.5,17.6459,0.0151,2.166,97.5068,14.6653,0.4118,200.8143
2923.0,17.5959,-0.0022,2.156,97.3747,15.594,0.3998,201.1718
2923.5,17.546,-0.0131,2.147,96.7062,16.3116,0.409,201.2749
2924.0,17.496,-0.0022,2.141,96.413,16.0432,0.4139,201.4387
2924.5,17.496,-0.0152,2.135,96.7627,14.7256,0.4309,201.522
2925.0,17.496,-0.0152,2.114,97.0886,13.5618,0.445,201.4444
2925.5,17.446,-0.0131,2.113,97.1301,13.0342,0.4369,201.3213
2926.0,17.446,-0.0196,2.109,96.6325,13.1427,0.4393,201.4103
2926.5,17.3461,-0.0109,2.105,95.8306,13.7186,0.4385,201.5062
2927.0,17.3461,-0.0022,2.095,95.612,14.2673,0.4454,201.531
2927.5,17.3461,0.0021,2.098,96.1036,16.2181,0.4637,201.533
2928.0,17.2961,-0.0001,2.111,96.7396,17.9752,0.4841,201.382
2928.5,17.2961,0.0194,2.129,97.1168,19.0622,0.4798,201.1387
2929.0,17.2961,0.0173,2.128,96.6629,18.6342,0.4393,200.7351
2929.5,17.2961,0.0151,2.127,95.6799,18.1461,0.4377,200.517
2930.0,17.2961,0.0194,2.113,95.0068,18.8294,0.4489,200.4731
2930.5,17.2961,0.0151,2.094,94.7617,18.8163,0.4356,200.4705
2931.0,17.3461,-0.0087,2.087,95.2723,19.2368,0.4238,200.2095
2931.5,17.3461,-0.0066,2.101,95.958,19.0491,0.42,200.1271
2932.0,17.3961,0.0043,2.108,96.721,18.8388,0.4377,200.1774
2932.5,17.3461,0.0064,2.122,97.3988,17.8363,0.4155,200.2021
2933.0,17.3961,-0.0001,2.123,97.655,17.0591,0.4155,200.5558
2933.5,17.446,0.0108,2.105,97.5157,16.2988,0.4077,201.1143
2934.0,17.496,0.0151,2.089,97.1474,16.1186,0.4124,201.4419
2934.5,17.496,0.0238,2.092,96.4616,16.1918,0.4031,201.5253
2935.0,17.446,0.0368,2.079,95.7179,16.4321,0.3825,201.4293
2935.5,17.496,0.0151,2.085,95.1997,16.586,0.3497,201.3136
2936.0,17.496,0.0021,2.103,95.0372,16.7512,0.344,201.3691
2936.5,17.496,-0.0022,2.118,95.6857,16.8151,0.3495,201.4826
2937.0,17.446,-0.0001,2.138,97.0458,16.113,0.3526,201.4373
2937.5,17.496,0.0043,2.147,98.2993,15.0391,0.3497,201.322
2938.0,17.496,0.0108,2.145,98.9748,14.506,0.353,201.3571
2938.5,17.496,0.0151,2.133,98.9586,15.5329,0.3577,201.474
2939.0,17.496,0.0151,2.118,98.2209,17.0497,0.365,201.4492
2939.5,17.496,0.0064,2.116,97.1924,17.9921,0.3687,201.3308
2940.0,17.496,0.0086,2.124,96.2502,17.7293,0.3603,201.1308
2940.5,17.496,0.0108,2.152,95.6005,17.0103,0.3583,200.8722
2941.0,17.496,0.0368,2.163,95.4112,16.6198,0.3705,200.619
2941.5,17.446,0.0173,2.158,95.4337,16.6048,0.3634,200.4127
2942.0,17.446,-0.0001,2.172,95.4041,17.6261,0.3334,200.4094
2942.5,17.446,0.0129,2.173,95.2661,18.9515,0.3121,200.4633
2943.0,17.3961,-0.0022,2.149,95.216,19.3194,0.307,200.4173
2943.5,17.3461,-0.0174,2.134,95.4945,19.0847,0.3161,200.4886
2944.0,17.3461,-0.0196,2.124,95.911,18.8294,0.3318,200.981
2944.5,17.3461,-0.0282,2.134,96.1278,18.6699,0.3373,201.415
2945.0,17.3461,-0.0131,2.151,96.103,19.0115,0.3459,201.5254
2945.5,17.3461,0.0086,2.158,95.8859,19.7681,0.3534,201.4943
2946.0,17.3961,0.0064,2.147,95.2155,19.7005,0.3601,201.3276
2946.5,17.446,-0.0109,2.129,94.9614,19.616,0.3489,201.1413
2947.0,17.446,-0.0066,2.146,95.6105,19.4809,0.3245,201.1427
2947.5,17.3961,-0.0196,2.157,96.2497,19.6029,0.3198,201.0991
2948.0,17.3961,-0.0369,2.187,96.372,19.2575,0.3141,201.0589
2948.5,17.3961,-0.0369,2.203,96.3136,19.2068,0.2998,201.3113
2949.0,17.446,-0.0347,2.199,96.1985,19.8451,0.3051,201.5188
2949.5,17.446,-0.0282,2.182,96.041,20.9114,0.3117,201.533
2950.0,17.496,-0.0282,2.197,95.9205,20.7387,0.3226,201.504
2950.5,17.8957,-0.0109,2.186,95.8401,19.0397,0.3208,201.237
2951.0,18.0456,-0.0196,2.183,95.6863,17.2788,0.3202,200.8662
2951.5,18.1455,-0.0022,2.183,95.4377,17.1361,0.3375,200.5999
2952.0,18.1955,0.0021,2.18,95.0206,18.3075,0.3495,200.3445
2952.5,18.1955,0.0151,2.161,94.3997,18.3019,0.3497,200.2103
2953.0,18.0956,0.0411,2.131,94.0624,18.2456,0.3261,200.2049
2953.5,17.7958,0.0108,2.16,94.1622,19.2143,0.3108,200.2049
2954.0,17.8458,-0.0282,2.191,94.2504,19.8,0.3096,200.4379
2954.5,17.7958,-0.0239,2.209,94.3957,20.6837,0.3108,201.0628
2955.0,17.8458,-0.0369,2.218,94.8862,21.5674,0.3017,201.5061
2955.5,17.8957,-0.0347,2.231,95.2469,21.7821,0.2978,201.5327
2956.0,17.9457,-0.0456,2.232,95.3774,20.7531,0.296,201.3209
2956.5,17.9956,-0.0391,2.23,95.5678,19.4871,0.309,200.8215
2957.0,17.9956,-0.0369,2.231,95.7457,19.2187,0.3058,200.5004
2957.5,17.9956,-0.0347,2.221,95.9519,20.558,0.2927,200.5689
2958.0,18.0956,-0.0282,2.225,96.3097,22.2089,0.2988,200.815
2958.5,18.0956,-0.0131,2.216,96.7003,21.7729,0.2966,201.2613
2959.0,18.0956,-0.0217,2.193,96.9984,21.5176,0.2966,201.7302
2959.5,18.0956,-0.0044,2.204,97.2008,21.4915,0.3047,201.7986
2960.0,18.0956,0.0303,2.215,97.2385,20.6536,0.3145,201.7986
2960.5,18.0956,0.0498,2.209,97.3189,19.5892,0.3121,201.7986
2961.0,18.0956,0.0649,2.191,97.3135,19.3208,0.3145,201.7963
2961.5,18.0956,0.0129,2.173,97.3077,19.622,0.3208,201.7077
2962.0,18.0956,-0.0239,2.169,97.623,19.7005,0.3271,201.2539
2962.5,17.9956,-0.0261,2.167,98.1583,18.8508,0.3125,200.6319
2963.0,17.9457,-0.0174,2.155,98.868,18.2264,0.3129,200.6177
2963.5,17.8957,-0.0001,2.133,99.3653,17.9593,0.3009,200.8378
2964.0,17.8458,-0.0022,2.098,99.5832,17.8362,0.3019,200.7074
2964.5,17.5959,0.0086,2.094,99.7373,18.3861,0.3125,200.4493
2965.0,17.2961,0.0281,2.083,100.0439,19.2423,0.3194,200.263
2965.5,17.1462,0.0303,2.082,100.6853,20.1954,0.3243,200.3449
2966.0,17.0963,0.0303,2.07,101.711,20.8369,0.3434,200.7535
2966.5,17.0963,0.0346,2.07,102.0902,21.1943,0.3434,201.1503
2967.0,17.0963,0.0346,2.052,101.4447,21.227,0.3475,201.2674
2967.5,17.0963,0.0498,2.035,100.4256,21.4496,0.376,201.2712
2968.0,17.0463,0.0671,2.019,99.7337,21.4024,0.4045,201.3257
2968.5,16.9963,0.0844,2.017,99.1656,21.9693,0.4191,201.4642
2969.0,17.0463,0.0259,2.038,99.1294,22.4471,0.4077,201.533
2969.5,17.0463,0.0411,2.084,99.6244,22.1329,0.4037,201.5368
2970.0,17.1462,0.0584,2.099,100.0291,21.7166,0.4212,201.5855
2970.5,17.2961,0.0563,2.119,100.2827,21.7598,0.4161,201.7194
2971.0,17.2961,0.0801,2.106,100.2908,21.8345,0.4126,201.7911
2971.5,17.3461,0.0671,2.084,100.1025,21.6826,0.4077,201.6909
2972.0,17.2961,0.0606,2.069,99.9961,21.4338,0.422,201.3009
2972.5,17.1462,0.0411,2.061,99.8066,20.6798,0.4399,200.7401
2973.0,17.1962,0.0151,2.069,99.2967,20.6457,0.4285,200.4601
2973.5,17.2462,0.0021,2.097,98.8064,21.968,0.4289,200.3448
2974.0,17.2961,0.0368,2.097,98.8029,23.0677,0.4338,200.0126
2974.5,17.3461,0.0281,2.088,99.3123,23.0153,0.4436,199.8822
2975.0,17.3461,0.0281,2.1,99.9564,22.1408,0.436,200.1437
2975.5,17.3461,0.0606,2.105,100.4376,21.5478,0.4485,200.3993
2976.0,17.3961,0.0736,2.094,100.5782,21.4915,0.4584,200.5933
2976.5,17.3961,0.0628,2.085,100.2756,21.2479,0.4623,200.6232
2977.0,17.3961,0.0498,2.094,99.8577,20.541,0.457,200.6904
2977.5,17.496,0.0628,2.105,99.4581,19.3536,0.4297,201.0355
2978.0,17.496,0.0541,2.122,99.3222,18.6374,0.4318,201.2993
2978.5,17.496,0.0498,2.126,99.5243,19.4858,0.4305,201.4102
2979.0,17.496,0.0454,2.122,99.8182,19.8288,0.4354,201.533
2979.5,17.496,0.0281,2.116,99.932,19.2397,0.4183,201.535
2980.0,17.546,-0.0001,2.09,99.5942,18.4542,0.3841,201.5621
2980.5,17.546,-0.0174,2.058,98.7591,17.488,0.3872,201.6891
2981.0,17.546,-0.0109,2.038,97.6801,16.5742,0.3904,201.9026
2981.5,17.496,0.0064,2.037,96.5888,16.908,0.4016,201.9366
2982.0,17.546,0.0389,2.052,96.5226,17.3335,0.3994,201.7733
2982.5,17.7458,0.0844,2.06,96.796,17.0638,0.3988,201.6364
2983.0,17.8458,0.0888,2.08,97.3759,17.0088,0.3894,201.3177
2983.5,18.0456,0.0649,2.101,98.2014,17.4016,0.3676,201.1157
2984.0,18.2954,0.0498,2.114,99.403,17.8991,0.3507,201.2468
2984.5,18.5453,0.0194,2.143,100.3609,18.6846,0.3332,201.1085
2985.0,18.995,0.0151,2.149,100.9596,19.1323,0.3243,200.6981
2985.5,19.3447,0.0064,2.153,101.202,19.8196,0.3434,200.323
2986.0,19.6445,0.0303,2.156,100.5354,20.5855,0.3691,200.572
2986.5,19.6945,0.0454,2.154,99.6669,21.3893,0.3919,200.748
2987.0,19.6445,0.0563,2.154,99.9967,20.0802,0.3994,200.8316
2987.5,18.0456,0.0346,2.147,101.0141,19.3143,0.3911,201.002
2988.0,17.6959,0.0173,2.143,102.455,19.5905,0.3729,201.0099
2988.5,17.3461,0.0108,2.146,102.7651,21.2846,0.3568,201.0889
2989.0,17.3461,0.0086,2.151,102.6082,22.1801,0.3481,201.2674
2989.5,17.3461,0.0043,2.164,101.6836,22.023,0.353,201.2674
2990.0,17.3961,0.0281,2.182,100.3871,21.1092,0.3514,201.2704
2990.5,17.3961,0.0238,2.172,100.0153,21.4548,0.3571,201.3436
2991.0,17.446,0.0324,2.157,100.0913,22.9839,0.3609,201.5333
2991.5,17.3461,0.0194,2.149,100.1737,22.959,0.3577,201.6024
2992.0,17.2961,0.0151,2.151,100.0116,21.0935,0.3634,201.7932
2992.5,17.2961,0.0043,2.145,99.5344,18.4618,0.3709,201.8663
2993.0,17.2961,0.0043,2.155,98.7767,16.9755,0.3636,201.9821
2993.5,17.2961,-0.0066,2.169,98.2778,17.2882,0.3495,201.8186
2994.0,17.2961,-0.0044,2.191,97.9678,18.6832,0.3318,201.6696
2994.5,17.2961,-0.0022,2.207,98.11,20.3239,0.3137,201.1995
2995.0,17.3461,0.0086,2.228,98.4583,20.7584,0.3098,200.6818
2995.5,17.2961,0.0086,2.228,98.6059,19.8568,0.3237,200.2856
2996.0,17.2961,0.0194,2.215,98.7625,19.2842,0.341,200.2083
2996.5,17.2961,0.0129,2.19,99.0641,18.2283,0.3424,200.1456
2997.0,17.2961,0.0043,2.185,99.4588,17.3755,0.3442,200.1076
2997.5,17.3461,0.0021,2.19,99.8895,17.3674,0.344,200.4173
2998.0,17.3961,0.0129,2.199,100.048,18.1634,0.3383,200.557
2998.5,17.3961,0.0151,2.198,100.0024,18.9187,0.3487,200.3847
2999.0,17.496,0.0108,2.18,99.7883,18.8903,0.3475,200.3582
2999.5,17.496,-0.0022,2.16,99.3264,19.3573,0.3542,200.324
3000.0,17.496,-0.0131,2.167,98.9204,20.6061,0.341,200.5505
3000.5,17.496,-0.0131,2.179,98.7128,21.5483,0.332,201.0668
3001.0,17.496,-0.0131,2.187,98.7541,21.6011,0.322,201.4253
3001.5,17.496,-0.0022,2.192,98.9293,20.5777,0.3269,201.5705
3002.0,17.496,0.0216,2.194,99.0985,19.4101,0.3345,201.7064
3002.5,17.496,0.0238,2.18,99.3127,18.3786,0.3326,201.7885
3003.0,17.496,0.0043,2.17,99.676,17.9644,0.3251,201.7986
3003.5,17.496,-0.0087,2.169,100.1207,18.4842,0.3237,201.7986
3004.0,17.446,-0.0022,2.182,100.2946,18.9045,0.3261,201.8372
3004.5,17.446,0.0064,2.193,100.1698,18.9533,0.3216,201.8802
3005.0,17.3461,0.0151,2.192,100.0253,19.2375,0.3308,201.7449
3005.5,17.3461,0.0086,2.174,99.9272,19.5462,0.3316,201.4634
3006.0,17.3461,-0.0109,2.176,99.6977,19.1746,0.3267,201.0643
3006.5,17.3461,-0.0087,2.181,99.1913,17.9562,0.3481,200.6178
3007.0,17.3461,-0.0304,2.167,98.735,17.0527,0.3577,200.3508
3007.5,17.446,-0.0412,2.165,98.622,17.406,0.3607,200.2526
3008.0,17.446,-0.0261,2.171,98.7674,17.9095,0.3756,200.3374
3008.5,17.3961,-0.0174,2.166,99.1236,17.8771,0.3774,200.4958
3009.0,17.446,-0.0152,2.157,99.657,18.0233,0.3634,200.7677
3009.5,17.496,-0.0087,2.161,100.4571,18.734,0.3853,201.1976
3010.0,17.496,-0.0109,2.167,101.4929,19.6193,0.4004,201.48
3010.5,17.496,-0.0066,2.157,102.38,20.8376,0.4033,201.533
3011.0,17.496,-0.0044,2.152,102.8393,22.1128,0.4224,201.5018
3011.5,17.496,-0.0044,2.145,102.9658,22.9453,0.4326,201.3246
3012.0,17.446,0.0021,2.144,102.8493,23.0367,0.4126,201.1734
3012.5,17.496,-0.0001,2.139,102.8157,22.4519,0.4081,201.2238
